Object_ID,Observation,GPS,Waypoint,Latitude,Longitude,Date,Note_Taker,Team_Members,Camera_Phone,Picture_ID,Cover_Class,Average_Slope,Common_Name,Family,Genus_Species,Number,Total_Vascular_No_Grasses,Number_Unique,Abstract_Notes,Notebook_ID
17,"MJV4-15-BIO-VT-2,2-2C",1,484,35.235823,-115.803374,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,476,Gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,40,55,5,,4
18,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Desert Star,Asteraceae,Monoptilon bellioides,2,77,11,,4
19,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Mojave rabbitbush,Asteraceae,Ericameria paniculata,1,77,11,,4
20,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,60,77,11,,4
21,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,479,Rock,,Pepperweed,Brassicaceae,Lepidium densiflorum,1,77,11,,4
22,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Desert trumpet,Polygonaceae,Eriogonum inflatum,5,77,11,"Desert Trumpet 2 babies, 1 trumpet is giant spider web, Pic #481",4
23,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Globemallow,Malvaceae,Sphaeralcea ambigua,1,77,11,,4
24,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Moss,,Grimia Moss,1,77,11,,4
25,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Moss,,Unknown Moss,1,77,11,"twisty, black with hair points",4
26,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,478,Rock,,Lichen,,Various Lichen,3,77,11,"Seafoam green, lime, black",4
27,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,482,Rock,,Skeletonweed,Polygonaceae,Eriogonum deflexum,1,77,11,"Pic #482, stem is red with green leaves, almost grassy line, baby",4
28,"MJV4-15-BIO-VT-2,2-2D",1,486,35.235854,-115.803413,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,480,Rock,,Star gilia,Polemoniaceae,Gilia stellata,2,77,11,"long, very thin green stems with white ster line flower, very small, has red base, curly leaves at bottom, 5 pettals",4
29,"MJV4-15-BIO-VT-2,2-4D",1,491,35.235814,-115.803319,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,483,Rock,,Globemallow,Malvaceae,Sphaeralcea ambigua,2,9,3,,4
30,"MJV4-15-BIO-VT-2,2-4D",1,491,35.235814,-115.803319,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,483,Rock,,Lichen,,Various Lichen,5,9,3,"Grey, seafoam green, lime green, orange, black",4
31,"MJV4-15-BIO-VT-2,2-4D",1,491,35.235814,-115.803319,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,483,Rock,,Moss,,Various Mosses,2,9,3,"5 ruralis, grimia",4
32,"MJV4-15-BIO-VT-2,2-4C",1,492,35.235814,-115.803328,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,484,Rock,,Lichen,,Various Lichen,6,7,2,"Seafoam green, lime green, black, grey, orange, white",4
33,"MJV4-15-BIO-VT-2,2-4C",1,492,35.235814,-115.803328,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,484,Rock,,California buckwheat,Polygonaceae,Eriogonum fasciculatum,1,7,2,,4
34,"MJV4-15-BIO-VT-2,2-4B",1,496,35.235660,-115.803358,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,485,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,10,13,3,,4
35,"MJV4-15-BIO-VT-2,2-4B",1,496,35.235660,-115.803358,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,485,Rock,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,13,3,,4
36,"MJV4-15-BIO-VT-2,2-4B",1,496,35.235660,-115.803358,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,485,Rock,,Globemallow,Malvaceae,Sphaeralcea ambigua,2,13,3,,4
37,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Silver puff,Asteraceae,Uropappus lindleyi,2,47,9,,4
38,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Lichen,,Various Lichen,5,47,9,"Black, brown, seafoam green, lime green, white",4
39,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,30,47,9,,4
40,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Cottontop cactus,Cactaceae,Echinocactus polycephalus,1,47,9,,4
41,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Unk.,,Unknown 2A,2,47,9,"Pic #466, clover line green plant, long stems, clover leaves, hint of red",4
42,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Desert baccharis,Asteraceae,Baccharis sergiloides,1,47,9,"Pic #490, looks similar to rabbit brush, leaves more serrated, leaves are shorter and round and green, very dry on some parts",4
43,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Unk.,,Unknown 6A,4,47,9,"Pic #475, small long skinny leaves, green and purple, similar to carrot family, tiny",4
44,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Moss,,Grimia Moss,1,47,9,,4
45,"MJV4-15-BIO-VT-2,2-4A",1,497,35.235694,-115.803312,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,488,Live Plant,,Lichen,,Unidentified Lichen,NA,47,9,"Pic #491, dead, tan in color",4
46,"MJV4-15-BIO-VT-2,2-2E",1,498,35.235955,-115.803175,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,506,Rock/gravel,,Mojave aster,Asteraceae,Xylorhiza tortifolia,1,62,5,"Mojave Aster Pic #508, purple flower with yellow center, long leaves, white and fuzzy",4
47,"MJV4-15-BIO-VT-2,2-2E",1,498,35.235955,-115.803175,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,506,Rock/gravel,,Globemallow,Malvaceae,Sphaeralcea ambigua,3,62,5,,4
48,"MJV4-15-BIO-VT-2,2-2E",1,498,35.235955,-115.803175,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,506,Rock/gravel,,Desert trumpet,Polygonaceae,Eriogonum inflatum,6,62,5,,4
49,"MJV4-15-BIO-VT-2,2-2E",1,498,35.235955,-115.803175,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,506,Rock/gravel,,Red brome,,Bromus madritensis ssp. Rubens,50,62,5,,4
50,"MJV4-15-BIO-VT-2,2-2E",1,498,35.235955,-115.803175,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,506,Rock/gravel,,Hairy leaved comb bur,Boraginaceae,Lepidium densiflorum,2,62,5,,4
51,"MJV4-15-BIO-VT-2,2-2F",1,499,35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,NA,Live Plant,,Mojave yucca,Agavaceae,Yucca schidigera,3,46,6,,4
52,"MJV4-15-BIO-VT-2,2-2F",1,499,35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,NA,Live Plant,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,46,6,,4
53,"MJV4-15-BIO-VT-2,2-2F",1,499,35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,NA,Live Plant,,Globemallow,Malvaceae,Sphaeralcea ambigua,1,46,6,,4
54,"MJV4-15-BIO-VT-2,2-2F",1,499,35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,NA,Live Plant,,Desert trumpet,Polygonaceae,Eriogonum inflatum,2,46,6,,4
55,"MJV4-15-BIO-VT-2,2-2F",1,499,35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,510,Live Plant,,Hairy leaved comb bur,Boraginaceae,Pectocarya penicillata,1,46,6,,4
56,"MJV4-15-BIO-VT-2,2-2F",1,499,35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,NA,Live Plant,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,38,46,6,,4
57,"MJV4-15-BIO-VT-2,2-2G",1,499 (B),35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,517,Gravel,,Unk.,,Unknown 12A,1,5,5,"Pic #513 & #514, long stem, skinny long leaves with red and green on them, seeds coming off each branch, tiny flower on top, has some resemblence to carrot or parsley but not hairy",4
58,"MJV4-15-BIO-VT-2,2-2G",1,499 (B),35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,517,Gravel,,Forget Me Not,Boraginaceae,Cryptantha angustifolia,1,5,5,,4
59,"MJV4-15-BIO-VT-2,2-2G",1,499 (B),35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,517,Gravel,,Moss,,Black Moss,1,5,5,"Pic #516, brym grimia",4
60,"MJV4-15-BIO-VT-2,2-2G",1,499 (B),35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,517,Gravel,,California cholla,Cactaceae,Cylindropuntia californica,1,5,5,,4
61,"MJV4-15-BIO-VT-2,2-2G",1,499 (B),35.236054,-115.803209,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,517,Gravel,,Lichen,,Black Lichen,1,5,5,,4
62,"MJV4-15-BIO-VT-2,2-2H",1,500 (B),35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Mulefat,Asteraceae,Baccharis salicina,1,141,8,,4
63,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,60,141,8,,4
64,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,520,Rock,,Unk.,,Unknown 15A,30,141,8,"Pic #520, very small green, some have leaves, serrated and some are round and flat (possible seeds), seems to like the moss",4
65,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Lichen,,Various Lichen,4,141,8,"Seafoam green, lime green, yellow, brown",4
66,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Unk.,,Unknown 5A,2,141,8,"Pic #472, stem is red with green leaves, almost grassy line, baby",4
67,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,42,141,8,,4
68,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Moss,,Caninervis Moss,1,141,8,Pic #521,4
69,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Moss,,Didymodon Moss,1,141,8,,4
70,"MJV4-15-BIO-VT-2,2-2H",1,500,35.236178,-115.803001,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,522,Rock,,Moss,,Unknown Bright Green Moss,1,141,8,,4
71,"MJV4-15-BIO-VT-2,2-2I",1,501,35.236168,-115.802926,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,523,Rock,,Globemallow,Malvaceae,Sphaeralcea ambigua,2,65,5,,4
72,"MJV4-15-BIO-VT-2,2-2I",1,501,35.236168,-115.802926,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,527,Rock,,Catclaw,Fabaceae,Senegalia greggii,1,65,5,,4
73,"MJV4-15-BIO-VT-2,2-2I",1,501,35.236168,-115.802926,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,523,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,60,65,5,,4
74,"MJV4-15-BIO-VT-2,2-2I",1,501,35.236168,-115.802926,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,523,Rock,,Lichen,,Black Lichen,1,65,5,,4
75,"MJV4-15-BIO-VT-2,2-2I",1,501,35.236168,-115.802926,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,520,Rock,,Unk.,,Unknown 15A,1,65,5,"Pic #520, very small green, some have leaves, serrated and some are round and flat (possible seeds), seems to like the moss",4
76,"MJV4-15-BIO-VT-2,2-2J",1,502,35.236202,-115.802999,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,529,Gravel,,Mulefat,Asteraceae,Baccharis salicina,4,7,3,,4
77,"MJV4-15-BIO-VT-2,2-2J",1,502,35.236202,-115.802999,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,529,Gravel,,Red brome,,Bromus madritensis ssp. Rubens,2,7,3,,4
78,"MJV4-15-BIO-VT-2,2-2J",1,502,35.236202,-115.802999,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,529,Gravel,,Unk.,,Unknown 5A,1,7,3,"Pic #472, stem is red with green leaves, almost grassy line, baby",4
79,"MJV4-15-BIO-VT-2,2-4E",1,503,35.235832,-115.803214,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,530,Rock,,California buckwheat,Polygonaceae,Eriogonum fasciculatum,2,8,2,,4
80,"MJV4-15-BIO-VT-2,2-4E",1,503,35.235832,-115.803214,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,530,Rock,,Lichen,,Various Lichen,6,8,2,"Lime green, grey, orange, black, white, seafoam green",4
81,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,531,Gravel/sand,,Red brome,,Bromus madritensis ssp. Rubens,53,,,Pic #532,4
82,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,532,Gravel/sand,,Unk.,,Unknown 6A,5,,,"Has flowers this time--very small and green, 1 big green center, 5 leafy, green petals, centers are puffy green balls",4
83,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,531,Gravel/sand,,California buckwheat,Polygonaceae,Eriogonum fasciculatum,1,,,,4
84,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,531,Gravel/sand,,Mojave popcornflower,Boraginaceae,Plagiobothrys jonesii,1,,,,4
85,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,531,Gravel/sand,,Globemallow,,Sphaeralcea ambigua,1,,,,4
86,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,531,Gravel/sand,,Unk.,,Unknown 2A,1,,,,4
87,"MJV4-15-BIO-VT-2,2-4F",1,504,35.235862,-115.803144,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,531,Gravel/sand,,Unk.,,Unknown 17A,,,,"Reddish stem, 1 leaf red, dry, others whitish green",4
88,"MJV4-15-BIO-VT-2,2-4G",1,505,35.235957,-115.803018,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,535,Rock,,Globemallow,Malvaceae,Sphaeralcea ambigua,1,,,,4
89,"MJV4-15-BIO-VT-2,2-4G",1,505,35.235957,-115.803018,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,536,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,1,,,"Cluster of tall grall with wheat looking tops, green and yellow",4
90,"MJV4-15-BIO-VT-2,2-4G",1,505,35.235957,-115.803018,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,535,Rock,,Hairy leaved comb bur,Boraginaceae,Pectocarya penicillata,4,,,,4
91,"MJV4-15-BIO-VT-2,2-4G",1,505,35.235957,-115.803018,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,535,Rock,,California buckwheat,Polygonaceae,Eriogonum fasciculatum,6,,,,4
92,"MJV4-15-BIO-VT-2,2-4G",1,505,35.235957,-115.803018,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,535,Rock,,Red brome,Poaceae,Poaceaee**,11,,,,4
93,"MJV4-15-BIO-VT-2,2-4G",1,505,35.235957,-115.803018,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,537,Rock,,Unk.,,Unknown 19A,1,,,"Very skinny blades, almost looks like grass, red and green",4
94,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,538,Rock,,Paperbag bush,Lamiaceae,Scutellaria mexicana,1,,,,4
95,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,540,Rock,,Fishhook (Nipple) cactus,Cactaceae,Mammillaria tetrancistra,1,,,,4
96,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,538,Rock,,Unk.,,Unknown 18A,1,,,,4
97,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,538,Rock,,Desert trumpet,Polygonaceae,Eriogonum inflatum,2,,,,4
98,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,538,Rock,,Unk.,,Unknown 6A,1,,,,4
99,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,538,Rock,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,35,,,,4
100,"MJV4-15-BIO-VT-2,2-4H",1,506,35.235961,-115.802938,4/1/15,B. Rodriquez,Rodriquez/Baughman,J. Baughman,539,Rock,,Unk.,,Unknown 19A,3,,,"2-3 serrations, lightly serrated. arrow head shaped, green opposite leaves, grow tall with long internodes between leaves",4
101,"MJV4-15-BIO-VT-2,2-1A",1,480,35.235792,-115.803458,3/30/15,D. Espericueta,Sharena/Desiree,DE,"MJV4-15-BIO-VT-2,2-1A-1.jpg,
 MJV4-15-BIO-VT-2,2-1A-2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk1.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk3.jpg",Rock,,"Has compound leaves, alternating bright green. Has small buds. ",,Unknown 1,2,100,5,,3
102,"MJV4-15-BIO-VT-2,2-1A",1,480,35.235792,-115.803458,3/30/15,D. Espericueta,Sharena/Desiree,DE,"MJV4-15-BIO-VT-2,2-1A-1.jpg,
 MJV4-15-BIO-VT-2,2-1A-2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk1.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk3.jpg",Rock,,"Leaves are on the bottom, pods are in the middle, top. The pods contain seeds. ",,Unknown 2,15,100,5,,3
103,"MJV4-15-BIO-VT-2,2-1A",1,480,35.235792,-115.803458,3/30/15,D. Espericueta,Sharena/Desiree,DE,"MJV4-15-BIO-VT-2,2-1A-1.jpg,
 MJV4-15-BIO-VT-2,2-1A-2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk1.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk3.jpg",Rock,,Desert neststraw,,Stylocline micropoides,2,100,5,,3
104,"MJV4-15-BIO-VT-2,2-1A",1,480,35.235792,-115.803458,3/30/15,D. Espericueta,Sharena/Desiree,DE,"MJV4-15-BIO-VT-2,2-1A-1.jpg,
 MJV4-15-BIO-VT-2,2-1A-2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk1.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk3.jpg",Rock,,Globe Mallow,,Sphaeralcea ambigua,1,100,5,,3
105,"MJV4-15-BIO-VT-2,2-1A",1,480,35.235792,-115.803458,3/30/15,D. Espericueta,Sharena/Desiree,DE,"MJV4-15-BIO-VT-2,2-1A-1.jpg,
 MJV4-15-BIO-VT-2,2-1A-2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk1.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk2.jpg,
 MJV4-15-BIO-VT-2,2-1A-Unk3.jpg",Rock,,Red Brome?,,Bromus madritensis ssp. rubens,80,100,5,,3
106,"MJV4-15-BIO-VT-2,2-1B",1,483,35.235775,-115.803502,3/30/15,D. Espericueta,Sharena/Desiree,DE,"MJV4-15-BIO-VT-2,2-1B-1.jpg,
 MJV4-15-BIO-VT-2,2-1B-2.jpg,
 MJV4-15-BIO-VT-2,2-1B-Unk4.jpg",Rock,,Unknown Orange Lichen,,Unknown Orange Lichen,N/A,57,11,,3
